event_id,event_name,place,bib,name,uci_id,club,country,time,laps,category,event_country,event_date
12089,Crosstosseløbet 2023,Klubb/FöretagGenomsnittligSnabbasteLångsammasteVallensbæk Pain & Gain8:538:469:00,Vallensbæk Pain & Gain,8:53,,8:46,9:00,,,,DEN,2023-10-15
12089,Crosstosseløbet 2023,Vallensbæk Pain & Gain,8:53,8:46,,9:00,,,,,DEN,2023-10-15
12089,Crosstosseløbet 2023,18,40,Jesper HøvelskovSkovshoved Triathlon Klub,,Skovshoved Triathlon KlubSkovshoved Triathlon.,DEN,46:54,5,,DEN,2023-10-15
12089,Crosstosseløbet 2023,Klubb/FöretagGenomsnittligSnabbasteLångsammasteSkovshoved Triathlon Klub8:588:409:12,Skovshoved Triathlon Klub,8:58,,8:40,9:12,,,,DEN,2023-10-15
12089,Crosstosseløbet 2023,Skovshoved Triathlon Klub,8:58,8:40,,9:12,,,,,DEN,2023-10-15
12089,Crosstosseløbet 2023,19,6,Lennart GjermandsenDMK,,DMKDMK,DEN,47:18,5,,DEN,2023-10-15
12089,Crosstosseløbet 2023,Klubb/FöretagGenomsnittligSnabbasteLångsammasteDMK9:028:579:10,DMK,9:02,,8:57,9:10,,,,DEN,2023-10-15
12089,Crosstosseløbet 2023,DMK,9:02,8:57,,9:10,,,,,DEN,2023-10-15
12089,Crosstosseløbet 2023,20,24,Bertil SamuelsonCK 2020,,CK 2020CK 2020,DEN,49:22,5,,DEN,2023-10-15
12089,Crosstosseløbet 2023,Klubb/FöretagGenomsnittligSnabbasteLångsammasteCK 20209:289:119:58,CK 2020,9:28,,9:11,9:58,,,,DEN,2023-10-15
12089,Crosstosseløbet 2023,CK 2020,9:28,9:11,,9:58,,,,,DEN,2023-10-15
12089,Crosstosseløbet 2023,21,60,Gert MortensenAdventure Cycling,,Adventure CyclingAdventure Cycling,DEN,52:52,5,,DEN,2023-10-15
12089,Crosstosseløbet 2023,Klubb/FöretagGenomsnittligSnabbasteLångsammasteAdventure Cycling10:059:5510:18,Adventure Cycling,10:05,,9:55,10:18,,,,DEN,2023-10-15
12089,Crosstosseløbet 2023,Adventure Cycling,10:05,9:55,,10:18,,,,,DEN,2023-10-15
12089,Crosstosseløbet 2023,22,42,Nina TingmanIslev Triathlon Klub,,Islev Triathlon KlubIslev Triathlon Klub,DEN,43:59,4,,DEN,2023-10-15
12089,Crosstosseløbet 2023,Klubb/FöretagGenomsnittligSnabbasteLångsammasteIslev Triathlon Klub10:2610:0510:48,Islev Triathlon Klub,10:26,,10:05,10:48,,,,DEN,2023-10-15
12089,Crosstosseløbet 2023,Islev Triathlon Klub,10:26,10:05,,10:48,,,,,DEN,2023-10-15
12089,Crosstosseløbet 2023,23,41,Claus RiisIslev Triathlon Klub,,Islev Triathlon KlubIslev Triathlon Klub,DEN,44:36,3,,DEN,2023-10-15
12089,Crosstosseløbet 2023,Klubb/FöretagGenomsnittligSnabbasteLångsammasteIslev Triathlon Klub13:4812:5414:51,Islev Triathlon Klub,13:48,,12:54,14:51,,,,DEN,2023-10-15
12089,Crosstosseløbet 2023,Islev Triathlon Klub,13:48,12:54,,14:51,,,,,DEN,2023-10-15
12089,Crosstosseløbet 2023,DNF,87,Jonas ToftemarkHolbæk Cykelsport,,Holbæk CykelsportHolbæk Cykelsport,DEN,,4,,DEN,2023-10-15
12089,Crosstosseløbet 2023,Klubb/FöretagGenomsnittligSnabbasteLångsammasteHolbæk Cykelsport7:347:217:43,Holbæk Cykelsport,7:34,,7:21,7:43,,,,DEN,2023-10-15
12089,Crosstosseløbet 2023,Holbæk Cykelsport,7:34,7:21,,7:43,,,,,DEN,2023-10-15
12089,Crosstosseløbet 2023,DNF,2,Mathias KureIngen,,IngenIngen,DEN,44:46,3,,DEN,2023-10-15
12089,Crosstosseløbet 2023,Klubb/FöretagGenomsnittligSnabbasteLångsammasteIngen14:133:5529:52,Ingen,14:13,,3:55,29:52,,,,DEN,2023-10-15
12089,Crosstosseløbet 2023,Ingen,14:13,3:55,,29:52,,,,,DEN,2023-10-15
12089,Crosstosseløbet 2023,DNF,47,Johnny AndersenPrivat,,PrivatPrivat,DEN,,2,,DEN,2023-10-15
12089,Crosstosseløbet 2023,Klubb/FöretagGenomsnittligSnabbasteLångsammastePrivat14:5611:1718:34,Privat,14:56,,11:17,18:34,,,,DEN,2023-10-15
12089,Crosstosseløbet 2023,Privat,14:56,11:17,,18:34,,,,,DEN,2023-10-15
13297,Musettecross Cup 2023 - Lopp 2,1,3,Anna PerssonStaffanstorp CK,,Staffanstorp CK,,51:40,6,,SWE,2023-10-15
13297,Musettecross Cup 2023 - Lopp 2,KlubbStarttidspunkt0123456Staffanstorp CK10:00:002:477:427:538:018:128:238:39,Staffanstorp CK,10:00:00,,2:47,,8:01,7:53,,SWE,2023-10-15
13297,Musettecross Cup 2023 - Lopp 2,Staffanstorp CK,10:00:00,2:47,,7:42,,8:12,8:01,,SWE,2023-10-15
13297,Musettecross Cup 2023 - Lopp 2,2,7,Anna EriksmoBeijers Coaching CK,,Beijers Coaching CK,,53:24,6,,SWE,2023-10-15
13297,Musettecross Cup 2023 - Lopp 2,KlubbStarttidspunkt0123456Beijers Coaching CK10:00:002:528:068:158:118:298:538:35,Beijers Coaching CK,10:00:00,,2:52,,8:11,8:15,,SWE,2023-10-15
13297,Musettecross Cup 2023 - Lopp 2,Beijers Coaching CK,10:00:00,2:52,,8:06,,8:29,8:11,,SWE,2023-10-15
13297,Musettecross Cup 2023 - Lopp 2,3,1,Matilda FRANTZICHMKT CX,,MKT CX,,54:43,6,,SWE,2023-10-15
13297,Musettecross Cup 2023 - Lopp 2,KlubbStarttidspunkt0123456MKT CX10:00:002:558:228:138:248:439:049:00,MKT CX,10:00:00,,2:55,,8:24,8:13,,SWE,2023-10-15
13297,Musettecross Cup 2023 - Lopp 2,MKT CX,10:00:00,2:55,,8:22,,8:43,8:24,,SWE,2023-10-15
13297,Musettecross Cup 2023 - Lopp 2,4,6,Maria TimanderLänna Sport CK,,Länna Sport CK,,57:16,6,,SWE,2023-10-15
13297,Musettecross Cup 2023 - Lopp 2,KlubbStarttidspunkt0123456Länna Sport CK10:00:003:128:598:508:519:019:069:13,Länna Sport CK,10:00:00,,3:12,,8:51,8:50,,SWE,2023-10-15
13297,Musettecross Cup 2023 - Lopp 2,Länna Sport CK,10:00:00,3:12,,8:59,,9:01,8:51,,SWE,2023-10-15
13297,Musettecross Cup 2023 - Lopp 2,5,5,Sabina Knezevic,,,,52:49,5,,SWE,2023-10-15
13297,Musettecross Cup 2023 - Lopp 2,KlubbStarttidspunkt012345-10:00:003:109:129:3510:1310:2310:12,-,10:00:00,,3:10,,10:13,9:35,,SWE,2023-10-15
13297,Musettecross Cup 2023 - Lopp 2,-,10:00:00,3:10,,9:12,,10:23,10:13,,SWE,2023-10-15
13297,Musettecross Cup 2023 - Lopp 2,6,202,Carina BörjessonÅstorps CK,,Åstorps CK,,58:57,5,,SWE,2023-10-15
13297,Musettecross Cup 2023 - Lopp 2,KlubbStarttidspunkt012345Åstorps CK10:00:003:3810:4110:3511:0811:3111:22,Åstorps CK,10:00:00,,3:38,,11:08,10:35,,SWE,2023-10-15
13297,Musettecross Cup 2023 - Lopp 2,Åstorps CK,10:00:00,3:38,,10:41,,11:31,11:08,,SWE,2023-10-15
13115,Challenge cross-cup 2. afdeling - Skrænten CC & JC CC,,405,Klara SchlüterRoskilde Cykle Ring,10053885201,,DEN,,,,DEN,2023-10-08
13115,Challenge cross-cup 2. afdeling - Skrænten CC & JC CC,,"ChipkodeKlubKommentarDistanceHS-26645Roskilde Cykle RingDame Elite(DA,DB,U23P,U19P,U17P,D40,D50)",HS-26645,Roskilde Cykle Ring,HS-26645,,,,,DEN,2023-10-08
13115,Challenge cross-cup 2. afdeling - Skrænten CC & JC CC,,HS-26645,Roskilde Cykle Ring,,,,,,,DEN,2023-10-08
13115,Challenge cross-cup 2. afdeling - Skrænten CC & JC CC,,242,Anders MoustgaardFrederiksberg Bane-& Landevejsklub,10076115779,,DEN,,,,DEN,2023-10-08
13115,Challenge cross-cup 2. afdeling - Skrænten CC & JC CC,,ChipkodeKlubKommentarDistanceGH-03989Frederiksberg Bane-& Landevejsk.H50,GH-03989,Frederiksberg Bane-& Landevejsk.,GH-03989,,,,,DEN,2023-10-08
13115,Challenge cross-cup 2. afdeling - Skrænten CC & JC CC,,GH-03989,Frederiksberg Bane-& Landevejsk.,,,,,,,DEN,2023-10-08
13115,Challenge cross-cup 2. afdeling - Skrænten CC & JC CC,,,Thomas HebsgaardABC København,10136205158,,DEN,,,,DEN,2023-10-08
13115,Challenge cross-cup 2. afdeling - Skrænten CC & JC CC,,ChipkodeKlubKommentarDistanceTX-01418ABC KøbenhavnH40,TX-01418,ABC København,TX-01418,,,,,DEN,2023-10-08
13115,Challenge cross-cup 2. afdeling - Skrænten CC & JC CC,,TX-01418,ABC København,,,,,,,DEN,2023-10-08
13115,Challenge cross-cup 2. afdeling - Skrænten CC & JC CC,,,Mathias KureIngen,,,DEN,,,,DEN,2023-10-08
13115,Challenge cross-cup 2. afdeling - Skrænten CC & JC CC,,ChipkodeKlubKommentarDistance88IngenMotion M/K,88,Ingen,88,,,,,DEN,2023-10-08
13115,Challenge cross-cup 2. afdeling - Skrænten CC & JC CC,,88,Ingen,,,,,,,DEN,2023-10-08
13115,Challenge cross-cup 2. afdeling - Skrænten CC & JC CC,,140,René JohannessenVHG,,,DEN,,,,DEN,2023-10-08
13115,Challenge cross-cup 2. afdeling - Skrænten CC & JC CC,,ChipkodeKlubKommentarDistance140VHGMotion M/K,140,VHG,140,,,,,DEN,2023-10-08
13115,Challenge cross-cup 2. afdeling - Skrænten CC & JC CC,,140,VHG,,,,,,,DEN,2023-10-08
13115,Challenge cross-cup 2. afdeling - Skrænten CC & JC CC,,202,Nova Marie heiberg DigeHolte MTB Klub,10142570984,,DEN,,,,DEN,2023-10-08
13115,Challenge cross-cup 2. afdeling - Skrænten CC & JC CC,,ChipkodeKlubKommentarDistance93Holte MTB KlubU13P,93,Holte MTB Klub,93,,,,,DEN,2023-10-08
13115,Challenge cross-cup 2. afdeling - Skrænten CC & JC CC,,93,Holte MTB Klub,,,,,,,DEN,2023-10-08
13115,Challenge cross-cup 2. afdeling - Skrænten CC & JC CC,,19,Vilfred Novak NielsenKøge Cykel Ring,10107003209,,DEN,,,,DEN,2023-10-08
13115,Challenge cross-cup 2. afdeling - Skrænten CC & JC CC,,ChipkodeKlubKommentarDistanceRF-01644Køge Cykel RingU17,RF-01644,Køge Cykel Ring,RF-01644,,,,,DEN,2023-10-08
13115,Challenge cross-cup 2. afdeling - Skrænten CC & JC CC,,RF-01644,Køge Cykel Ring,,,,,,,DEN,2023-10-08
13115,Challenge cross-cup 2. afdeling - Skrænten CC & JC CC,,109,Frederik ParmoGreve CC,,,DEN,,,,DEN,2023-10-08
13115,Challenge cross-cup 2. afdeling - Skrænten CC & JC CC,,ChipkodeKlubKommentarDistance109Greve CCMotion M/K,109,Greve CC,109,,,,,DEN,2023-10-08
13115,Challenge cross-cup 2. afdeling - Skrænten CC & JC CC,,109,Greve CC,,,,,,,DEN,2023-10-08
13115,Challenge cross-cup 2. afdeling - Skrænten CC & JC CC,,56,Julius Bøgeskov ChristensenOdder Cykel Klub,10114826964,,DEN,,,,DEN,2023-10-08
13115,Challenge cross-cup 2. afdeling - Skrænten CC & JC CC,,ChipkodeKlubKommentarDistanceGP-27779Odder Cykel KlubU15,GP-27779,Odder Cykel Klub,GP-27779,,,,,DEN,2023-10-08
13115,Challenge cross-cup 2. afdeling - Skrænten CC & JC CC,,GP-27779,Odder Cykel Klub,,,,,,,DEN,2023-10-08
13115,Challenge cross-cup 2. afdeling - Skrænten CC & JC CC,,12,Marcus HussAarhus MTB,10079756313,,DEN,,,,DEN,2023-10-08
13115,Challenge cross-cup 2. afdeling - Skrænten CC & JC CC,,ChipkodeKlubKommentarDistance258Aarhus MTBU17,258,Aarhus MTB,258,,,,,DEN,2023-10-08
13115,Challenge cross-cup 2. afdeling - Skrænten CC & JC CC,,258,Aarhus MTB,,,,,,,DEN,2023-10-08
13115,Challenge cross-cup 2. afdeling - Skrænten CC & JC CC,,86,Viggo Fredsted AndersenCykleklubben Fix Rødovre,10135901933,,DEN,,,,DEN,2023-10-08
13115,Challenge cross-cup 2. afdeling - Skrænten CC & JC CC,,ChipkodeKlubKommentarDistanceTK-88494Cykleklubben Fix RødovreU15,TK-88494,Cykleklubben Fix Rødovre,TK-88494,,,,,DEN,2023-10-08
13115,Challenge cross-cup 2. afdeling - Skrænten CC & JC CC,,TK-88494,Cykleklubben Fix Rødovre,,,,,,,DEN,2023-10-08
13115,Challenge cross-cup 2. afdeling - Skrænten CC & JC CC,,38,Martin Ringsted LarsenMiddelfart Cykel Club,10007432507,,DEN,,,,DEN,2023-10-08
13115,Challenge cross-cup 2. afdeling - Skrænten CC & JC CC,,"ChipkodeKlubKommentarDistanceLP-38525Middelfart Cykel ClubHerrer Elite(A,B,U19,U23)",LP-38525,Middelfart Cykel Club,LP-38525,,,,,DEN,2023-10-08
13115,Challenge cross-cup 2. afdeling - Skrænten CC & JC CC,,LP-38525,Middelfart Cykel Club,,,,,,,DEN,2023-10-08
13115,Challenge cross-cup 2. afdeling - Skrænten CC & JC CC,,278,Marius Valdemar SteenCycling Club Hillerød (CC Hillerød),10145370446,,DEN,,,,DEN,2023-10-08
13115,Challenge cross-cup 2. afdeling - Skrænten CC & JC CC,,ChipkodeKlubKommentarDistancePR-10968Cycling Club Hillerød (CC Hille.U13,PR-10968,Cycling Club Hillerød (CC Hille.,PR-10968,,,,,DEN,2023-10-08
13115,Challenge cross-cup 2. afdeling - Skrænten CC & JC CC,,PR-10968,Cycling Club Hillerød (CC Hille.,,,,,,,DEN,2023-10-08
13115,Challenge cross-cup 2. afdeling - Skrænten CC & JC CC,,24,Gustav Markert ChristensenABC,,,DEN,,,,DEN,2023-10-08
13115,Challenge cross-cup 2. afdeling - Skrænten CC & JC CC,,ChipkodeKlubKommentarDistance300ABCU17,300,ABC,300,,,,,DEN,2023-10-08
13115,Challenge cross-cup 2. afdeling - Skrænten CC & JC CC,,300,ABC,,,,,,,DEN,2023-10-08
13115,Challenge cross-cup 2. afdeling - Skrænten CC & JC CC,,298,Tom KjørnæsArbejdernes Bicycle Club København,,,DEN,,,,DEN,2023-10-08
13115,Challenge cross-cup 2. afdeling - Skrænten CC & JC CC,,ChipkodeKlubKommentarDistance298Arbejdernes Bicycle Club Københ.Motion M/K,298,Arbejdernes Bicycle Club Københ.,298,,,,,DEN,2023-10-08
13115,Challenge cross-cup 2. afdeling - Skrænten CC & JC CC,,298,Arbejdernes Bicycle Club Københ.,,,,,,,DEN,2023-10-08
13115,Challenge cross-cup 2. afdeling - Skrænten CC & JC CC,,501,Elsa Réka BarabásCK Ringen,10097521154,,HUN,,,,DEN,2023-10-08
13115,Challenge cross-cup 2. afdeling - Skrænten CC & JC CC,,"ChipkodeKlubKommentarDistanceKC-22491CK RingenDame Elite(DA,DB,U23P,U19P,U17P,D40,D50)",KC-22491,CK Ringen,KC-22491,,,,,DEN,2023-10-08
13115,Challenge cross-cup 2. afdeling - Skrænten CC & JC CC,,KC-22491,CK Ringen,,,,,,,DEN,2023-10-08
13115,Challenge cross-cup 2. afdeling - Skrænten CC & JC CC,,67,Olivér János BARABÁSCK Ringen,10097520952,,HUN,,,,DEN,2023-10-08
13115,Challenge cross-cup 2. afdeling - Skrænten CC & JC CC,,ChipkodeKlubKommentarDistanceHN-52279CK RingenU15,HN-52279,CK Ringen,HN-52279,,,,,DEN,2023-10-08
13115,Challenge cross-cup 2. afdeling - Skrænten CC & JC CC,,HN-52279,CK Ringen,,,,,,,DEN,2023-10-08
13115,Challenge cross-cup 2. afdeling - Skrænten CC & JC CC,,,Mikkel DissingAmager Cykle Ring,10129751325,,DEN,,,,DEN,2023-10-08
13115,Challenge cross-cup 2. afdeling - Skrænten CC & JC CC,,ChipkodeKlubKommentarDistanceFL-62029Amager Cykle RingMotion M/K,FL-62029,Amager Cykle Ring,FL-62029,,,,,DEN,2023-10-08
13115,Challenge cross-cup 2. afdeling - Skrænten CC & JC CC,,FL-62029,Amager Cykle Ring,,,,,,,DEN,2023-10-08
13115,Challenge cross-cup 2. afdeling - Skrænten CC & JC CC,,36,Steffen WiethHolbæk Cykelsport,10086639572,,DEN,,,,DEN,2023-10-08
13115,Challenge cross-cup 2. afdeling - Skrænten CC & JC CC,,ChipkodeKlubKommentarDistanceKL-55735Holbæk CykelsportH40,KL-55735,Holbæk Cykelsport,KL-55735,,,,,DEN,2023-10-08
13115,Challenge cross-cup 2. afdeling - Skrænten CC & JC CC,,KL-55735,Holbæk Cykelsport,,,,,,,DEN,2023-10-08
13115,Challenge cross-cup 2. afdeling - Skrænten CC & JC CC,,119,Kasper NordenCykling Odense,10086287746,,DEN,,,,DEN,2023-10-08
13115,Challenge cross-cup 2. afdeling - Skrænten CC & JC CC,,"ChipkodeKlubKommentarDistance304Cykling OdenseHerrer Elite(A,B,U19,U23)",304,Cykling Odense,304,,,,,DEN,2023-10-08
13115,Challenge cross-cup 2. afdeling - Skrænten CC & JC CC,,304,Cykling Odense,,,,,,,DEN,2023-10-08
13115,Challenge cross-cup 2. afdeling - Skrænten CC & JC CC,,39,Morten Vogt LaustsenABC København,10006577691,,DEN,,,,DEN,2023-10-08
13115,Challenge cross-cup 2. afdeling - Skrænten CC & JC CC,,ChipkodeKlubKommentarDistanceHW-68155ABC KøbenhavnH40,HW-68155,ABC København,HW-68155,,,,,DEN,2023-10-08
13115,Challenge cross-cup 2. afdeling - Skrænten CC & JC CC,,HW-68155,ABC København,,,,,,,DEN,2023-10-08
13115,Challenge cross-cup 2. afdeling - Skrænten CC & JC CC,,44,Frederik Juul NielsenHorsens Amatør Cykleklub,10108724957,,DEN,,,,DEN,2023-10-08
13115,Challenge cross-cup 2. afdeling - Skrænten CC & JC CC,,"ChipkodeKlubKommentarDistanceNP-75844Horsens Amatør CykleklubHerrer Elite(A,B,U19,U23)",NP-75844,Horsens Amatør Cykleklub,NP-75844,,,,,DEN,2023-10-08
13115,Challenge cross-cup 2. afdeling - Skrænten CC & JC CC,,NP-75844,Horsens Amatør Cykleklub,,,,,,,DEN,2023-10-08
13115,Challenge cross-cup 2. afdeling - Skrænten CC & JC CC,,244,Torben Arnt HansenCycling Club Hillerød (CC Hillerød),10036453994,,DEN,,,,DEN,2023-10-08
13115,Challenge cross-cup 2. afdeling - Skrænten CC & JC CC,,ChipkodeKlubKommentarDistanceNF-79366Cycling Club Hillerød (CC Hille.H50,NF-79366,Cycling Club Hillerød (CC Hille.,NF-79366,,,,,DEN,2023-10-08
13115,Challenge cross-cup 2. afdeling - Skrænten CC & JC CC,,NF-79366,Cycling Club Hillerød (CC Hille.,,,,,,,DEN,2023-10-08
13115,Challenge cross-cup 2. afdeling - Skrænten CC & JC CC,,45,Alexander Arnt HansenRestaurant Suri - Carl Ras,10036454095,,DEN,,,,DEN,2023-10-08
13115,Challenge cross-cup 2. afdeling - Skrænten CC & JC CC,,"ChipkodeKlubKommentarDistanceTZ-19467Restaurant Suri - Carl RasHerrer Elite(A,B,U19,U23)",TZ-19467,Restaurant Suri - Carl Ras,TZ-19467,,,,,DEN,2023-10-08
13115,Challenge cross-cup 2. afdeling - Skrænten CC & JC CC,,TZ-19467,Restaurant Suri - Carl Ras,,,,,,,DEN,2023-10-08
13115,Challenge cross-cup 2. afdeling - Skrænten CC & JC CC,,,Ian Vinther RasmussenAmager Cykle Ring,,,DEN,,,,DEN,2023-10-08
13115,Challenge cross-cup 2. afdeling - Skrænten CC & JC CC,,ChipkodeKlubKommentarDistance102Amager Cykle RingMotion M/K,102,Amager Cykle Ring,102,,,,,DEN,2023-10-08
13115,Challenge cross-cup 2. afdeling - Skrænten CC & JC CC,,102,Amager Cykle Ring,,,,,,,DEN,2023-10-08
13115,Challenge cross-cup 2. afdeling - Skrænten CC & JC CC,,8,Emilie EgebladHolte MTB Klub,10118546815,,DEN,,,,DEN,2023-10-08
13115,Challenge cross-cup 2. afdeling - Skrænten CC & JC CC,,ChipkodeKlubKommentarDistance10Holte MTB KlubU15P,10,Holte MTB Klub,10,,,,,DEN,2023-10-08
13115,Challenge cross-cup 2. afdeling - Skrænten CC & JC CC,,10,Holte MTB Klub,,,,,,,DEN,2023-10-08
13115,Challenge cross-cup 2. afdeling - Skrænten CC & JC CC,,27,David RasmussenAmager Cykle Ring,10051721794,,DEN,,,,DEN,2023-10-08
13115,Challenge cross-cup 2. afdeling - Skrænten CC & JC CC,,ChipkodeKlubKommentarDistancePC-65615Amager Cykle RingH40,PC-65615,Amager Cykle Ring,PC-65615,,,,,DEN,2023-10-08
13115,Challenge cross-cup 2. afdeling - Skrænten CC & JC CC,,PC-65615,Amager Cykle Ring,,,,,,,DEN,2023-10-08
13115,Challenge cross-cup 2. afdeling - Skrænten CC & JC CC,,32,Mathias Houmann PetersenNæstved Bicycle Club,10115215570,,DEN,,,,DEN,2023-10-08
13115,Challenge cross-cup 2. afdeling - Skrænten CC & JC CC,,ChipkodeKlubKommentarDistanceGF-39029Næstved Bicycle ClubU17,GF-39029,Næstved Bicycle Club,GF-39029,,,,,DEN,2023-10-08
13115,Challenge cross-cup 2. afdeling - Skrænten CC & JC CC,,GF-39029,Næstved Bicycle Club,,,,,,,DEN,2023-10-08
13115,Challenge cross-cup 2. afdeling - Skrænten CC & JC CC,,36,Anders Kongsgaard FrommCykle Klubben Aarhus,10126725531,,DEN,,,,DEN,2023-10-08
13115,Challenge cross-cup 2. afdeling - Skrænten CC & JC CC,,"ChipkodeKlubKommentarDistanceNK-65737Cykle Klubben AarhusHerrer Elite(A,B,U19,U23)",NK-65737,Cykle Klubben Aarhus,NK-65737,,,,,DEN,2023-10-08
13115,Challenge cross-cup 2. afdeling - Skrænten CC & JC CC,,NK-65737,Cykle Klubben Aarhus,,,,,,,DEN,2023-10-08
13115,Challenge cross-cup 2. afdeling - Skrænten CC & JC CC,,43,Bjørn Borreby AndreassenSvendborg Mountainbike Klub,10058664873,,DEN,,,,DEN,2023-10-08
13115,Challenge cross-cup 2. afdeling - Skrænten CC & JC CC,,"ChipkodeKlubKommentarDistanceFN-26812Svendborg Mountainbike KlubHerrer Elite(A,B,U19,U23)",FN-26812,Svendborg Mountainbike Klub,FN-26812,,,,,DEN,2023-10-08
13115,Challenge cross-cup 2. afdeling - Skrænten CC & JC CC,,FN-26812,Svendborg Mountainbike Klub,,,,,,,DEN,2023-10-08
13115,Challenge cross-cup 2. afdeling - Skrænten CC & JC CC,,276,Samuel Riel SørensenCycling Club Hillerød (CC Hillerød),10141004840,,DEN,,,,DEN,2023-10-08
13115,Challenge cross-cup 2. afdeling - Skrænten CC & JC CC,,ChipkodeKlubKommentarDistanceHH-32338Cycling Club Hillerød (CC Hille.U13,HH-32338,Cycling Club Hillerød (CC Hille.,HH-32338,,,,,DEN,2023-10-08
13115,Challenge cross-cup 2. afdeling - Skrænten CC & JC CC,,HH-32338,Cycling Club Hillerød (CC Hille.,,,,,,,DEN,2023-10-08
13115,Challenge cross-cup 2. afdeling - Skrænten CC & JC CC,,233,Niels H. LeistOrdrup Cykle Club,10036120053,,DEN,,,,DEN,2023-10-08
13115,Challenge cross-cup 2. afdeling - Skrænten CC & JC CC,,ChipkodeKlubKommentarDistanceVC-63656Ordrup Cykle ClubH50,VC-63656,Ordrup Cykle Club,VC-63656,,,,,DEN,2023-10-08
13115,Challenge cross-cup 2. afdeling - Skrænten CC & JC CC,,VC-63656,Ordrup Cykle Club,,,,,,,DEN,2023-10-08
13115,Challenge cross-cup 2. afdeling - Skrænten CC & JC CC,,45,Casper Hammerlund JensenRoskilde Cykle Ring,10115214762,,DEN,,,,DEN,2023-10-08
13115,Challenge cross-cup 2. afdeling - Skrænten CC & JC CC,,ChipkodeKlubKommentarDistanceHV-01888Roskilde Cykle RingH40,HV-01888,Roskilde Cykle Ring,HV-01888,,,,,DEN,2023-10-08
13115,Challenge cross-cup 2. afdeling - Skrænten CC & JC CC,,HV-01888,Roskilde Cykle Ring,,,,,,,DEN,2023-10-08
13115,Challenge cross-cup 2. afdeling - Skrænten CC & JC CC,,55,Visvaldas BendoraitisNakskov Cykle Club,10140586124,,DEN,,,,DEN,2023-10-08
13115,Challenge cross-cup 2. afdeling - Skrænten CC & JC CC,,ChipkodeKlubKommentarDistanceNL-01769Nakskov Cykle ClubH40,NL-01769,Nakskov Cykle Club,NL-01769,,,,,DEN,2023-10-08
13115,Challenge cross-cup 2. afdeling - Skrænten CC & JC CC,,NL-01769,Nakskov Cykle Club,,,,,,,DEN,2023-10-08
13115,Challenge cross-cup 2. afdeling - Skrænten CC & JC CC,,46,Kenneth JohannessenHolbæk Cykelsport,10130815594,,DEN,,,,DEN,2023-10-08
13115,Challenge cross-cup 2. afdeling - Skrænten CC & JC CC,,ChipkodeKlubKommentarDistanceCT-62506Holbæk CykelsportH40,CT-62506,Holbæk Cykelsport,CT-62506,,,,,DEN,2023-10-08
13115,Challenge cross-cup 2. afdeling - Skrænten CC & JC CC,,CT-62506,Holbæk Cykelsport,,,,,,,DEN,2023-10-08
13115,Challenge cross-cup 2. afdeling - Skrænten CC & JC CC,,33,Asbjørn GaardsmandSolbjerg IF MTB,10139122535,,DEN,,,,DEN,2023-10-08
13115,Challenge cross-cup 2. afdeling - Skrænten CC & JC CC,,ChipkodeKlubKommentarDistanceGT-18608Solbjerg IF MTBH40,GT-18608,Solbjerg IF MTB,GT-18608,,,,,DEN,2023-10-08
13115,Challenge cross-cup 2. afdeling - Skrænten CC & JC CC,,GT-18608,Solbjerg IF MTB,,,,,,,DEN,2023-10-08
13115,Challenge cross-cup 2. afdeling - Skrænten CC & JC CC,,277,Villum Dan KvindebjergCycling Club Hillerød (CC Hillerød),10136654792,,DEN,,,,DEN,2023-10-08
13115,Challenge cross-cup 2. afdeling - Skrænten CC & JC CC,,ChipkodeKlubKommentarDistanceFG-50559Cycling Club Hillerød (CC Hille.U13,FG-50559,Cycling Club Hillerød (CC Hille.,FG-50559,,,,,DEN,2023-10-08
13115,Challenge cross-cup 2. afdeling - Skrænten CC & JC CC,,FG-50559,Cycling Club Hillerød (CC Hille.,,,,,,,DEN,2023-10-08
13115,Challenge cross-cup 2. afdeling - Skrænten CC & JC CC,,84,Gustav GaardsmandSolbjerg IF MTB,10100684364,,DEN,,,,DEN,2023-10-08
13115,Challenge cross-cup 2. afdeling - Skrænten CC & JC CC,,ChipkodeKlubKommentarDistanceHL-28654Solbjerg IF MTBU15,HL-28654,Solbjerg IF MTB,HL-28654,,,,,DEN,2023-10-08
13115,Challenge cross-cup 2. afdeling - Skrænten CC & JC CC,,HL-28654,Solbjerg IF MTB,,,,,,,DEN,2023-10-08
13115,Challenge cross-cup 2. afdeling - Skrænten CC & JC CC,,11,Maj HinrichsenMiddelfart Cykel Club,10067517236,,DEN,,,,DEN,2023-10-08
13115,Challenge cross-cup 2. afdeling - Skrænten CC & JC CC,,"ChipkodeKlubKommentarDistanceCV-13490Middelfart Cykel ClubDame Elite(DA,DB,U23P,U19P,U17P,D40,D50)",CV-13490,Middelfart Cykel Club,CV-13490,,,,,DEN,2023-10-08
13115,Challenge cross-cup 2. afdeling - Skrænten CC & JC CC,,CV-13490,Middelfart Cykel Club,,,,,,,DEN,2023-10-08
13115,Challenge cross-cup 2. afdeling - Skrænten CC & JC CC,,297,Rasmus Rothman-PedersenLa Flamme Rouge,,,DEN,,,,DEN,2023-10-08
13115,Challenge cross-cup 2. afdeling - Skrænten CC & JC CC,,ChipkodeKlubKommentarDistance297La Flamme RougeMotion M/K,297,La Flamme Rouge,297,,,,,DEN,2023-10-08
